text,label,source,language,text_length,word_count
abudabi mai bn rahy hindu mandir ko saudiarab ka btaty huwe ki ja raha gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,99,19
"azan sunty huwe bachi ka taqreeban ek dahai purana video, fifa worldcup sy jorty huwe kia ja raha share",fake,rufnd_roman_urdu,roman_urdu,103,19
"stadium mai vandematram gati bheer ka yeh video purana hai, gaba match ka nhi",fake,rufnd_roman_urdu,roman_urdu,77,14
stadium ky andar Palestine ki himayat mai gana gaa rahy is video ka nhi fifa worldcup 2022 sy koi taluq,fake,rufnd_roman_urdu,roman_urdu,103,20
amerika ki masjid mai eid ki namaz k doran behas krti khatun muslim hai hindu nhi,fake,rufnd_roman_urdu,roman_urdu,81,16
amitabh bachan ka yeh video covid 10 sy mutasir hony ki wajah sy nana wati haspatal mai dakhil hony k baad ka nhi hai,fake,rufnd_roman_urdu,roman_urdu,117,24
"indonesia mai aye halia zalzaly ka nhi hai yeh video, gumrahkun dawa huwa viral",fake,rufnd_roman_urdu,roman_urdu,79,14
indonesia mai zalzaly ky doran namaz parh rahy logon ka yeh video saal 2018 ka hai,fake,rufnd_roman_urdu,roman_urdu,82,16
iran mai aye toofan aur sylab ky naam pr viral kia ja raha video purana hai,fake,rufnd_roman_urdu,roman_urdu,75,16
"army ky kuto ko retirement ky baad nahi marra jata,viral dawaa gumrahkun hai",fake,rufnd_roman_urdu,roman_urdu,76,13
"balon sy bany parcham ki yeh tasweer 2014 mai aik fankar ny banai thi ,iss tasweer ka iran mai chal rahy muzahiron sy koi taluq nhi",fake,rufnd_roman_urdu,roman_urdu,131,26
"bachy ki yeh tasweer afghanistan mai aye zalzaly ki nhi hai, yemen ki 2025 ki tasweer galt dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,109,21
"bachy par tashadud ky is video ka nhi hai palestine ya israel sy koi taluq, sewden ka purana video gumrahkun dawa k sath viral",fake,rufnd_roman_urdu,roman_urdu,126,24
brazil k video ko kia ja raha hai germany mai cancer sy mubtala bachy ky liye nikhali gai bike parade btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,118,23
britan mai sarkon par chalty ghoron ky is video ka nhi hai petrol desiel ki izafi qimaton sy koi taluq,fake,rufnd_roman_urdu,roman_urdu,102,20
"bulldozer sy pani dalny ka yeh video purana hai, pakistan mai aye selab sy jorty huwe huwa viral",fake,rufnd_roman_urdu,roman_urdu,96,18
"balochistan mai kisanon ky zarye tabah kiye gaye tomatoes ky video ka nhi hai koi farqa warana angle, dawah gumrahkun hai",fake,rufnd_roman_urdu,roman_urdu,121,21
"balochistan mai mily bachy ka yeh video purana hai, nahi hai iska darya sukhny sy koi taluq",fake,rufnd_roman_urdu,roman_urdu,91,17
bangladesh ky rohengiya bachi ki tasweer pakistan selab mutasir ka btaty huwe ki ja rahi viral,fake,rufnd_roman_urdu,roman_urdu,94,16
"bangladeshi rikshaw waly ki purani tasweer, hindustan mai ismat dari mulzim ky naam par hui viral",fake,rufnd_roman_urdu,roman_urdu,97,16
"bharat ya pakistan ky fojiyon ki training ki nhi hai yeh tasweer, south korea ki military mashq ki photo farzi dawa k sath viral",fake,rufnd_roman_urdu,roman_urdu,128,24
bher ky zarye pani mai phenki gai gari sirilanka ky wazeer e azam ki nhi thi,fake,rufnd_roman_urdu,roman_urdu,76,16
beshumar dollars ka yeh video afghanistan par huwe taleban ky qabzy sy pehly ka hai,fake,rufnd_roman_urdu,roman_urdu,83,15
"beef flavour likha huwa maggie ka packet australia ka hai, issy hindustan mai nhi kia jata farokht",fake,rufnd_roman_urdu,roman_urdu,98,17
"pakistan ky sabiq sadar asif zardari ki giraftari sy juri khabren farzi hain, viral video 2019 ka hai",fake,rufnd_roman_urdu,roman_urdu,101,18
"pakistan ky koh e suleman ky janglaat mai lgi agg ki nhi hain yeh tasaweer, purani photos humrahkun hawaly k sath viral",fake,rufnd_roman_urdu,roman_urdu,119,22
"pakistan ky wazeer e azam shehbaz sahreef ny nhi dia astefa, purana video farzi hawaly ky sath viral",fake,rufnd_roman_urdu,roman_urdu,100,18
pakistan maqbuza kashmir aur turkiye ki tasaweer ko kiya ja raha haliya zalzala sy jorty huwe viral,fake,rufnd_roman_urdu,roman_urdu,99,17
panipat mai saand ky hamly sy janbahaq krny waly shakhs ka video gumrahkun dawa k sath viral,fake,rufnd_roman_urdu,roman_urdu,92,17
paton ki shaqal mai azar arahy parendy asal nhi balky digitaly edited hain,fake,rufnd_roman_urdu,roman_urdu,74,13
pathan sy pehly bhi burj khalifa par dikhaye ja chuky hain kai filmon ky trailer,fake,rufnd_roman_urdu,roman_urdu,80,15
purani tasweer ko kia ja raha imran khan ky hamiyon ka police ehalkaron par zulm ky dawa k sath viral,fake,rufnd_roman_urdu,roman_urdu,101,20
"putin aur japani wafad ky sath mulaqat ka yeh video 2016 ka hai, haliya halaat sy jorty huwe huwa viral",fake,rufnd_roman_urdu,roman_urdu,103,20
"turkey aggzani ky naam par viral ki ja rahi in tasaweer mai zyada tar hain purani, nahi hai in ka turkey mai lgi agg sy koi taluq",fake,rufnd_roman_urdu,roman_urdu,129,27
turkey ky junglat mai lgi aggzani ki tasweer ko algeria ki bta kr kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu,83,17
"turkey mai haal mai huwe muzahirin ki nhi hai yeh tasweer, 2017 ki photo gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,101,19
turkiye mai aye zalzala ka video kia ja raha pakistan ka btaty huwe viral,fake,rufnd_roman_urdu,roman_urdu,73,14
"tasweer mai nazar araha kachwa nhi hai dunya ka sab sy burha janwar, viral dawa gumrahkun hai",fake,rufnd_roman_urdu,roman_urdu,93,17
tafreeh ky maqsad sy bnaye gaye video ko kia ja raha haqeeqi maan kr share,fake,rufnd_roman_urdu,roman_urdu,74,15
joe biden aur PM Modi ki tasweer ko edit kr ky chipkai gai hai imran khan ki photo,fake,rufnd_roman_urdu,roman_urdu,82,18
hafiz e quran hony ki taqreeb mai nikali gai rally ka nhi hai istanbol mai huwe prade march sy koi taluq,fake,rufnd_roman_urdu,roman_urdu,104,21
haal hi mai huwe indonesian tyara hadsa ky naam par viral ki ja rahi tasweer 2013 ki ak degar hadsa ki tasweer hai,fake,rufnd_roman_urdu,roman_urdu,114,23
"haliya peshawar hamla ki nhi hai tasweer, 2011 ki photo haliya btaty hui viral",fake,rufnd_roman_urdu,roman_urdu,78,14
"haliya shami hamly ki nhi hain yeh tasaweer, purani photos gumrahkun hawaly ky sath viral",fake,rufnd_roman_urdu,roman_urdu,89,15
haiderabad mai muhajir mazduron ki mukhalfat ka video gujrat ky ahmadabad ky naam sy ho raha viral,fake,rufnd_roman_urdu,roman_urdu,98,17
"khatoon par tashadud ki yeh tasweer nhi hai zaman park ki, purani tasweer gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,102,18
den mark ky purany video ko sweden mai ho rahy fasadat sy jor kr viral,fake,rufnd_roman_urdu,roman_urdu,70,15
zakir naik ky is video ka fifs worldcup 2022 sy koi lena dena nhi hai,fake,rufnd_roman_urdu,roman_urdu,69,15
"roti taqseem krty huwe shaks ki afghanistan ki yeh tasweer, pakistan ki btaty huwe ki ja rahi gumrahkun hawaly sy viral",fake,rufnd_roman_urdu,roman_urdu,119,21
russia mai bany pul ki tasveer ko kia ja raha egypt ka btaty huwe share,fake,rufnd_roman_urdu,roman_urdu,71,15
russia nhi ukraine ky fojiyon ki game expose ki hai yeh tasweer,fake,rufnd_roman_urdu,roman_urdu,63,12
saiberia ky 9 saal purany video ko sweden mai pathar barasny ky gumrahkun dawa ky sath kia ja raha viiral,fake,rufnd_roman_urdu,roman_urdu,105,20
"saudia arab mai 81 afrad ko hui saza e mot ky baad ki ky janazy ka nhi hai yeh video, purana video gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,127,27
"saudia arab mai huwe hamly ka nhi hai yeh video, purana video gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,90,17
"saudi footballer yasir alshehrani ka nhi huwa fifa worldcup mai zakhmi hony k baad inteqal, post farzi hai",fake,rufnd_roman_urdu,roman_urdu,106,18
"sawat ky selab mai nhi dikhi jal pari, digitaly tayar kia gya video ho raha farzi dawa k sath viral",fake,rufnd_roman_urdu,roman_urdu,99,20
sudan ky purany video ko kia ja raha haliya sargarmiyon sy jorty huwe viral,fake,rufnd_roman_urdu,roman_urdu,75,14
"sudan mai foj aur paramilitary ky darmiyan chal rahi jung sy nhi hai is video ka taluq, dawa gumrahkun hai",fake,rufnd_roman_urdu,roman_urdu,106,20
yeh video 2020 sy romania mai giraftar football shaiqen ky bary mai reports mai gardish kr rahi hai,fake,rufnd_roman_urdu,roman_urdu,99,18
sorat ky video ko delhi ka bta kr kia ja raha hai ab viral,fake,rufnd_roman_urdu,roman_urdu,58,14
"selab mai behty cylinder ka yeh video utrakhand ka nhi hai, gumrahkun post h",fake,rufnd_roman_urdu,roman_urdu,76,14
"selab mai beh rahy rahy in janwaron ka video iran ka nhi hai, turkey ka purana video gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,113,22
sharukh khan ki pathan ka naam baad kr jawan krny ka dawa farzi hai,fake,rufnd_roman_urdu,roman_urdu,67,14
building par gaza hamayat ki yeh tasweer fifa worldcup ky doran ki nhi hai,fake,rufnd_roman_urdu,roman_urdu,74,14
building ky munhadam hony ka yeh video ukraine ka nhi balky gaza strip ka hai,fake,rufnd_roman_urdu,roman_urdu,77,15
oman mai samundar mai dubty logon ka yeh video hindustan ka bta kr kia gya viral,fake,rufnd_roman_urdu,roman_urdu,80,16
"umrah zaireen ky bus hadsa ka nhi hai yeh video, purana video gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,90,17
"france mai ho rahy pension muzahiry ka nhi hai yeh video, paris ky degar mamla ka video ko gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,119,23
farzi dawa ky sath viral ho rahi hai 2018 pti rally ki tasweer,fake,rufnd_roman_urdu,roman_urdu,62,13
palestine mamlah par OIC ky hangami ijlas ky naam par viral ki rahi taweer 2016 ki hai,fake,rufnd_roman_urdu,roman_urdu,86,17
palestine-israel tanaziya ky darmiyan viral ho rahi yeh tasveer 2014 ki hai,fake,rufnd_roman_urdu,roman_urdu,75,12
finland mai bheer bhary darya ki purani tasveer is dawe ky sath shre ki ja rahi hai keh yeh america ki hai,fake,rufnd_roman_urdu,roman_urdu,106,22
"Qatar government ny fifa worldcup ko ly kr jari nhi kia yeh viral instruction, share kia ja raha graphic gumrahkun hai",fake,rufnd_roman_urdu,roman_urdu,118,21
"cartoonist lars wolks ky car hadsa ka nhi hai yeh video, gumrahkun post hui viral",fake,rufnd_roman_urdu,roman_urdu,81,15
cricketer shoaib akhtar ki tang tabdeel hony ka gumrahkun dawa ho raha social media par viral,fake,rufnd_roman_urdu,roman_urdu,93,16
"kashmir ky naam par viral ho rahi tasweer lakhnow police ki hai, 9 saal qabal pesh aya tha mamla",fake,rufnd_roman_urdu,roman_urdu,96,19
kashmir ki masjid ky video ko kia ja raha pakistan ka bta kar share,fake,rufnd_roman_urdu,roman_urdu,67,14
kashmir mai khawateen ky ihtejaji muzahira wala purana video phir sy ho raha viral,fake,rufnd_roman_urdu,roman_urdu,82,14
"kindria wadyalia ky naam sy viral ho raha video andhar pardesh ky college ka hai, gumrahkun hai dawa",fake,rufnd_roman_urdu,roman_urdu,100,18
"gujrat ky naam par viral ho rahi MP ki tasver, education par 400 crore nhi 95,000 crore rupees ka hai budget",fake,rufnd_roman_urdu,roman_urdu,108,21
shaam ky bazurg aur halak shuda nujawan ka video kashmir ky naam par viral,fake,rufnd_roman_urdu,roman_urdu,74,14
shahrukh khan ny mannat ko ky kr nhi ki koi appeal viral ho raha message farzi hai,fake,rufnd_roman_urdu,roman_urdu,82,17
punjab sensor board ny barbie ko noc dia jabkeh punjab hakumat ny film ki screening rok di,fake,rufnd_roman_urdu,roman_urdu,90,17
shaheen bagh ka muzahir nhi pulwama mai pakra gya mushtaba dehshatgard hai,fake,rufnd_roman_urdu,roman_urdu,74,12
muzahira ki tasveer ko kia ja raha gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,63,12
malaim singh ky akhri rasumat ki nhi hai yeh viral tasver,fake,rufnd_roman_urdu,roman_urdu,57,11
mumbai ka taqreeban derh mah purana video ahmadabad ki masjid mai lockdown ky haliya khilaf warzi ky dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,119,21
manmohan singh ky muqably modi hakumat mai 38 percent barhy banking fraud wali post gumrahkun,fake,rufnd_roman_urdu,roman_urdu,93,15
"mahrashtar ky kolhapur mai truck mai mily bachy madrisy mai parhty hain, gumrahkun dawa viral",fake,rufnd_roman_urdu,roman_urdu,93,15
maidan mai rakhy rashan ki is tasver ka iran sy nhi hai koi taluq,fake,rufnd_roman_urdu,roman_urdu,65,14
"maxico ky rukan parliament ny 2013 mai oil bill ky sabab utary thy libas, viral post gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,113,21
namaz e janaza parh rahy logon ki is tasweer ka nhi turkiye zalzala sy taluq,fake,rufnd_roman_urdu,roman_urdu,76,15
namaz ky doran imam par charhi billi ka al-jazair ka video turkiye aur saudia arab ka bataty huwe kia ja raha viral,fake,rufnd_roman_urdu,roman_urdu,115,22
nupur sharma ky purany video ky ak hissa ko naya bta kr kiya gya viral,fake,rufnd_roman_urdu,roman_urdu,70,15
"newzealand ki wazereazam ny christ church mai huwe hamla ky baad kia tha ak waqt ki azan ka radio aur tv broadcast ka ilan, purani kharab gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,166,31
"hath ki shakal waly darakht ki yeh tasver khasmir ki nhi, britain ky wales ki hai",fake,rufnd_roman_urdu,roman_urdu,81,16
hollywood adakara katty homes ki tasver ko kiya ja raha farzi kahani ky sath viral,fake,rufnd_roman_urdu,roman_urdu,82,15
himachal pardesh mai hui land sliding ky video ko kia ja raha naran pakistan ky naam par farzi dawa k sath viral,fake,rufnd_roman_urdu,roman_urdu,112,22
hindustan ky naagpur chanduara road par huwe car accicent ko pakistan sy jor kr kiya ja raha viral,fake,rufnd_roman_urdu,roman_urdu,98,18
hindustan ky gdp ko other countries sy strong btany ky dawa ky sath viral ho rahy graphics mai shamil adad o shumar purana aur gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,140,26
viral taswer asal makhluq nhi balky fankari hai,fake,rufnd_roman_urdu,roman_urdu,47,8
viral tasver hal mai huwe afghanistan ky mazar shareef ki shia masjid hamla ki nhi hai,fake,rufnd_roman_urdu,roman_urdu,86,16
"viral tasweer ka abudabi ky airport hamla sy nahi hai, purana video gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,96,17
"viral video hal mai peshawar mai huwe hamly ka nhi hai, purana video gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,97,18
"viral video hal mai huwe murree hadsa ka nhi hai, purana video gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,91,17
"viral video ka haal mai yaman mai hui bambari sy nhi hai koi taluq, ek dahai purana video gumrahkun dawa ky sath viral",fake,rufnd_roman_urdu,roman_urdu,118,23
wakeel seema kashoba ka naam dunya ki basalahiyat khawateen ki fehrist mai shamil hony ka dawa gumrahkun hai,fake,rufnd_roman_urdu,roman_urdu,108,18
"yeh tasver istanbul mai hal nai huwe hamly ki nhi hai, viral taswer purani hai",fake,rufnd_roman_urdu,roman_urdu,78,15
"ukraine par ho rahy hamly ka nhi hai ye video, purana video haliya btaty huwe viral",fake,rufnd_roman_urdu,roman_urdu,83,16
ukraine ky shehar odesa ki 2014 ki tasver gumrahkun dawa ky sath viral,fake,rufnd_roman_urdu,roman_urdu,70,13
christiano ronaldo ky worldcup ky pitch par hamla-awar k sath waqiya ko galt tareeqy sy paish kia gya,fake,rufnd_roman_urdu,roman_urdu,101,18
gumrahkun posts south africa pohanchny waly do russian tu-160 bambar tyaron ki purani footage gardish kr rahi hain,fake,rufnd_roman_urdu,roman_urdu,114,18
gumrahkun posts ka dawa hai keh sirilanka ky akhbar ny toheen e mazhab ky baad pakistan ky mazhabi inteha pasandon ka cartoon shaya kiya,fake,rufnd_roman_urdu,roman_urdu,136,24
gumrahkun posts ny zalzaly ky purany clips ko dobara zinda kia jab turkey tabahi sy dochar huwa,fake,rufnd_roman_urdu,roman_urdu,95,17
misleading nicky minaj tweet covid 19 vaccine namardi ky khadshat ko phelata hai,fake,rufnd_roman_urdu,roman_urdu,80,13
maghribi kinary ki purani tasver kashmir par muzalim ky ilzamat ky bary mai gumrahkun posts mai share ki gai hai,fake,rufnd_roman_urdu,roman_urdu,112,20
moqami police ka kehna hai keh is video mai hindustan ky zeer e intezam kashmir mai baraf mai phansi maa aur bachy ko bacha lia gya hai,fake,rufnd_roman_urdu,roman_urdu,135,27
nigeria ky alehdgi pasand yahudi riyast ki foji salahiyat ky bary mai gumrahkun dawy krty hain,fake,rufnd_roman_urdu,roman_urdu,94,16
november 2022 mai istanbul dhamaky ky baad gumrahkun siyaq o sabaq mai purani video dobara manzar e aam par aii,fake,rufnd_roman_urdu,roman_urdu,111,20
helicopter ky malby ki purani tasaweer mai 2022 mai balochistan ka hadsa nhi dikhaya gya,fake,rufnd_roman_urdu,roman_urdu,88,15
virus phelny k baad pakistan mai primary schools ki bandish ky bary mai posts gumrah krti hain,fake,rufnd_roman_urdu,roman_urdu,94,17
"vishwas news ky zariye galt malumat 2021 ka report card: covid 10 ki galt malumat par 40% haqaiq ki janch ki gai kahaniyan, rujhan saz waqiyat ky bary mai jhut par 40%, jali hawalon, tarmeem shuda tasawer, video par 20%",fake,rufnd_roman_urdu,roman_urdu,219,40
video CO2 sy chaly waly warming par data ko gumrah krti hai,fake,rufnd_roman_urdu,roman_urdu,59,12
"video shamsi, hawa ki tawanai ky backup ky akhrajat par gumrah krti hai",fake,rufnd_roman_urdu,roman_urdu,71,13
video hawai adon par maya ly jany ki policy ko gumrah krti hai,fake,rufnd_roman_urdu,roman_urdu,62,13
venezuela mai russian jungi tyaron ky bary mai cnn ki report 2018 ki hai aur is ka ukraine jung sy koi taluq nhi hai,fake,rufnd_roman_urdu,roman_urdu,116,24
yeh 2018 mai zalzala mutasireen ko talash krny waly kuton ki stock tasaweer hain,fake,rufnd_roman_urdu,roman_urdu,80,14
yeh AFP ki ak tasweer hai jis mai 2014 mai pakistan mai taliban ky hamly ky baad dikhaya gya hai,fake,rufnd_roman_urdu,roman_urdu,96,20
"german solar, wind power sard mosam mai nakam nhi hui",fake,rufnd_roman_urdu,roman_urdu,53,10
mangharat report mai jhuta dawa kia gya hai keh itanian police ny vatican mai pedophile cardinals ko giraftar kia,fake,rufnd_roman_urdu,roman_urdu,113,19
"taswer sewden mai helicoptor de-iceing wind turbine dikhati hai, texis mai nhi",fake,rufnd_roman_urdu,roman_urdu,78,12
in tasaweer mai britain ky wazeer e azam boris johnson ko january 2020 mai brexit ka jashan manaty huwe dikhaya gya hai,fake,rufnd_roman_urdu,roman_urdu,119,22
"nahi, is viral video mai charles de gal hawaiady par chuhon ko nhi dikhaya gya hai",fake,rufnd_roman_urdu,roman_urdu,82,16
"radio active, vaccine germany ky kisi medical institute sy chori nhi hui",fake,rufnd_roman_urdu,roman_urdu,72,12
"is tasweer mai austria ki gulukarah Conchita Wurst aur un ky business manager ko dikhaya gya hai, laksumberg ky wazeer e azam ko nhi",fake,rufnd_roman_urdu,roman_urdu,132,24
social media posts germany mai covid-19 Pfizer-BioNTech vaccine ko galt tareeqy sy paish krti hain,fake,rufnd_roman_urdu,roman_urdu,98,15
anti parjevi dawa ivermectin covid 19 ka sciencee tor par sabit shuda ilaaj nahi hai,fake,rufnd_roman_urdu,roman_urdu,84,15
"nahi, pope ko bachon ki smuggling ky ilzam mai giraftar nhi kia gya tha",fake,rufnd_roman_urdu,roman_urdu,71,14
social media posts pompy volcano ky shikar ky bary mai purany nataij ka ishteraq krti hain,fake,rufnd_roman_urdu,roman_urdu,90,16
britain rajj k khatmy ki larai ky doran queen Elizabeth II ko salam krny waly hindustani right hand group ky jhuty dave ky sath tasweer share ki hai,fake,rufnd_roman_urdu,roman_urdu,148,28
britain dadi ky bary mai facebook par jhuta dawa gardish krta hai jinhon ny clinical trials ky bahir britain ki pehli covid 19 vaccince hasil ki,fake,rufnd_roman_urdu,roman_urdu,144,26
